crop_name,path,vehicle_type
1475013019.758153_crop09.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013019.758153_crop09.jpg,truck
1475013019.891493_crop09.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013019.891493_crop09.jpg,truck
1475013020.024834_crop01.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013020.024834_crop01.jpg,truck
1475013020.158173_crop02.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013020.158173_crop02.jpg,truck
1475013020.291512_crop06.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013020.291512_crop06.jpg,truck
1475013020.424852_crop07.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013020.424852_crop07.jpg,truck
1475013020.558193_crop04.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013020.558193_crop04.jpg,truck
1475013048.292914_crop01.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013048.292914_crop01.jpg,truck
1475013048.426254_crop00.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013048.426254_crop00.jpg,truck
1475013048.692933_crop02.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013048.692933_crop02.jpg,truck
1475013049.092952_crop00.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013049.092952_crop00.jpg,truck
1475013049.226292_crop00.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013049.226292_crop00.jpg,truck
1475013049.359632_crop00.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013049.359632_crop00.jpg,truck
1475013049.626313_crop00.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013049.626313_crop00.jpg,truck
1475013050.026333_crop00.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013050.026333_crop00.jpg,truck
1475013050.159673_crop00.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013050.159673_crop00.jpg,truck
1475013050.159673_crop03.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013050.159673_crop03.jpg,truck
1475013050.426353_crop00.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013050.426353_crop00.jpg,truck
1475013050.559694_crop01.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013050.559694_crop01.jpg,truck
1475013050.693033_crop01.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013050.693033_crop01.jpg,truck
1475013050.826374_crop01.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013050.826374_crop01.jpg,truck
1475013050.959713_crop01.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013050.959713_crop01.jpg,truck
1475013051.093053_crop01.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013051.093053_crop01.jpg,truck
1475013051.226393_crop01.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013051.226393_crop01.jpg,truck
1475013051.359734_crop01.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013051.359734_crop01.jpg,truck
1475013051.426404_crop01.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013051.426404_crop01.jpg,truck
1475013051.559743_crop01.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013051.559743_crop01.jpg,truck
1475013280.037833_crop04.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013280.037833_crop04.jpg,truck
1475013280.171173_crop04.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013280.171173_crop04.jpg,truck
1475013677.457704_crop04.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013677.457704_crop04.jpg,truck
1475013677.591043_crop06.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013677.591043_crop06.jpg,truck
1475013679.724484_crop02.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013679.724484_crop02.jpg,truck
1475013694.191873_crop02.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013694.191873_crop02.jpg,truck
1475013694.191873_crop10.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013694.191873_crop10.jpg,truck
1475013694.325212_crop01.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013694.325212_crop01.jpg,truck
1475013700.658863_crop02.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013700.658863_crop02.jpg,truck
1475013700.792203_crop01.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013700.792203_crop01.jpg,truck
1475013700.925544_crop01.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013700.925544_crop01.jpg,truck
1475013701.058882_crop01.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013701.058882_crop01.jpg,truck
1475013701.192223_crop01.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013701.192223_crop01.jpg,truck
1475013705.192423_crop05.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013705.192423_crop05.jpg,truck
1475013705.325764_crop00.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013705.325764_crop00.jpg,truck
1475013705.459104_crop02.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013705.459104_crop02.jpg,truck
1475013705.592443_crop01.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013705.592443_crop01.jpg,truck
1475013705.592443_crop11.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013705.592443_crop11.jpg,truck
1475013707.792553_crop02.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013707.792553_crop02.jpg,truck
1475013709.525974_crop05.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013709.525974_crop05.jpg,truck
1475013709.659314_crop05.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013709.659314_crop05.jpg,truck
1475013709.659314_crop08.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013709.659314_crop08.jpg,truck
1475013713.059483_crop07.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013713.059483_crop07.jpg,truck
1475013718.393083_crop04.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013718.393083_crop04.jpg,truck
1475013718.526424_crop02.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013718.526424_crop02.jpg,truck
1475013718.593094_crop03.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013718.593094_crop03.jpg,truck
1475013719.393133_crop06.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013719.393133_crop06.jpg,truck
1475013719.526474_crop11.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013719.526474_crop11.jpg,truck
1475013719.659814_crop05.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013719.659814_crop05.jpg,truck
1475013719.926494_crop05.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013719.926494_crop05.jpg,truck
1475013719.926494_crop06.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013719.926494_crop06.jpg,truck
1475013724.593393_crop07.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013724.593393_crop07.jpg,truck
1475013724.726734_crop08.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013724.726734_crop08.jpg,truck
1475013726.393483_crop03.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013726.393483_crop03.jpg,truck
1475013726.526823_crop06.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013726.526823_crop06.jpg,truck
1475013726.660164_crop06.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013726.660164_crop06.jpg,truck
1475013726.793503_crop02.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013726.793503_crop02.jpg,truck
1475013727.593544_crop06.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013727.593544_crop06.jpg,truck
1475013727.726884_crop08.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013727.726884_crop08.jpg,truck
1475013727.726884_crop09.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013727.726884_crop09.jpg,truck
1475013731.393734_crop07.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013731.393734_crop07.jpg,truck
1475013731.527073_crop05.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013731.527073_crop05.jpg,truck
1475013731.527073_crop06.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013731.527073_crop06.jpg,truck
1475013735.260595_crop07.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013735.260595_crop07.jpg,truck
1475013735.393934_crop06.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013735.393934_crop06.jpg,truck
1475013762.461953_crop07.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013762.461953_crop07.jpg,truck
1475013762.595293_crop06.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013762.595293_crop06.jpg,truck
1475013776.262643_crop02.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013776.262643_crop02.jpg,truck
1475013776.529324_crop02.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013776.529324_crop02.jpg,truck
1475013779.862823_crop02.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013779.862823_crop02.jpg,truck
1475013897.268692_crop06.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013897.268692_crop06.jpg,truck
1475013899.268793_crop04.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013899.268793_crop04.jpg,truck
1475013899.402132_crop01.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013899.402132_crop01.jpg,truck
1475013932.270443_crop09.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013932.270443_crop09.jpg,truck
1475013932.403784_crop07.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013932.403784_crop07.jpg,truck
1475013939.537473_crop08.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013939.537473_crop08.jpg,truck
1475013939.670814_crop05.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013939.670814_crop05.jpg,truck
1475013939.804154_crop06.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013939.804154_crop06.jpg,truck
1475013939.804154_crop09.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013939.804154_crop09.jpg,truck
1475013981.339564_crop08.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475013981.339564_crop08.jpg,truck
1475014001.140553_crop04.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014001.140553_crop04.jpg,truck
1475014001.273893_crop03.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014001.273893_crop03.jpg,truck
1475014001.407233_crop03.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014001.407233_crop03.jpg,truck
1475014003.140653_crop07.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014003.140653_crop07.jpg,truck
1475014003.273992_crop04.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014003.273992_crop04.jpg,truck
1475014008.940942_crop06.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014008.940942_crop06.jpg,truck
1475014009.340964_crop08.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014009.340964_crop08.jpg,truck
1475014030.808703_crop03.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014030.808703_crop03.jpg,truck
1475014034.675563_crop07.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014034.675563_crop07.jpg,truck
1475014068.677263_crop04.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014068.677263_crop04.jpg,truck
1475014068.810602_crop04.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014068.810602_crop04.jpg,truck
1475014068.943944_crop03.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014068.943944_crop03.jpg,truck
1475014069.877324_crop02.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014069.877324_crop02.jpg,truck
1475014070.010664_crop02.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014070.010664_crop02.jpg,truck
1475014070.144004_crop03.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014070.144004_crop03.jpg,truck
1475014108.545924_crop04.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014108.545924_crop04.jpg,truck
1475014160.148503_crop01.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014160.148503_crop01.jpg,truck
1475014160.281843_crop01.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014160.281843_crop01.jpg,truck
1475014160.415182_crop01.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014160.415182_crop01.jpg,truck
1475014160.548524_crop00.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014160.548524_crop00.jpg,truck
1475014160.681863_crop00.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014160.681863_crop00.jpg,truck
1475014160.815203_crop07.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014160.815203_crop07.jpg,truck
1475014160.948543_crop00.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014160.948543_crop00.jpg,truck
1475014161.081883_crop01.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014161.081883_crop01.jpg,truck
1475014161.215224_crop01.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014161.215224_crop01.jpg,truck
1475014161.348563_crop02.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014161.348563_crop02.jpg,truck
1475014161.481902_crop01.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014161.481902_crop01.jpg,truck
1475014161.615242_crop01.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014161.615242_crop01.jpg,truck
1475014161.748581_crop02.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014161.748581_crop02.jpg,truck
1475014161.881922_crop02.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014161.881922_crop02.jpg,truck
1475014162.015263_crop02.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014162.015263_crop02.jpg,truck
1475014162.148602_crop01.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014162.148602_crop01.jpg,truck
1475014162.281944_crop01.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014162.281944_crop01.jpg,truck
1475014162.415283_crop01.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014162.415283_crop01.jpg,truck
1475014162.548624_crop01.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014162.548624_crop01.jpg,truck
1475014162.681963_crop03.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014162.681963_crop03.jpg,truck
1475014162.815303_crop05.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014162.815303_crop05.jpg,truck
1475014162.948643_crop02.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014162.948643_crop02.jpg,truck
1475014163.081984_crop02.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014163.081984_crop02.jpg,truck
1475014163.215323_crop02.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014163.215323_crop02.jpg,truck
1475014163.281994_crop06.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014163.281994_crop06.jpg,truck
1475014163.415333_crop06.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014163.415333_crop06.jpg,truck
1475014163.548673_crop01.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014163.548673_crop01.jpg,truck
1475014163.682013_crop01.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014163.682013_crop01.jpg,truck
1475014163.815353_crop01.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014163.815353_crop01.jpg,truck
1475014163.948693_crop01.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014163.948693_crop01.jpg,truck
1475014164.082034_crop02.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014164.082034_crop02.jpg,truck
1475014164.215374_crop01.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014164.215374_crop01.jpg,truck
1475014164.348714_crop00.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014164.348714_crop00.jpg,truck
1475014164.482054_crop00.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014164.482054_crop00.jpg,truck
1475014164.615394_crop01.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014164.615394_crop01.jpg,truck
1475014164.748734_crop01.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014164.748734_crop01.jpg,truck
1475014164.882073_crop01.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014164.882073_crop01.jpg,truck
1475014165.015414_crop00.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014165.015414_crop00.jpg,truck
1475014165.148753_crop01.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014165.148753_crop01.jpg,truck
1475014165.282093_crop01.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014165.282093_crop01.jpg,truck
1475014165.415433_crop01.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014165.415433_crop01.jpg,truck
1475014165.548773_crop01.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014165.548773_crop01.jpg,truck
1475014165.682113_crop01.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014165.682113_crop01.jpg,truck
1475014165.815453_crop01.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014165.815453_crop01.jpg,truck
1475014165.948793_crop00.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014165.948793_crop00.jpg,truck
1475014166.082133_crop01.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014166.082133_crop01.jpg,truck
1475014166.215473_crop00.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014166.215473_crop00.jpg,truck
1475014166.348812_crop00.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014166.348812_crop00.jpg,truck
1475014166.482154_crop01.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014166.482154_crop01.jpg,truck
1475014166.615492_crop00.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014166.615492_crop00.jpg,truck
1475014166.748833_crop02.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014166.748833_crop02.jpg,truck
1475014166.882173_crop03.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014166.882173_crop03.jpg,truck
1475014167.015514_crop01.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014167.015514_crop01.jpg,truck
1475014167.282194_crop03.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014167.282194_crop03.jpg,truck
1475014167.282194_crop05.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014167.282194_crop05.jpg,truck
1475014167.415534_crop04.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014167.415534_crop04.jpg,truck
1475014167.415534_crop08.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014167.415534_crop08.jpg,truck
1475014214.017864_crop08.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014214.017864_crop08.jpg,truck
1475014214.084532_crop07.jpg,C:\Users\Erik\Desktop\Uni\HLCV\Project\data\highway\filtered\truck\1475014214.084532_crop07.jpg,truck
